mean:0.014471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0694, [[0.9942004908693792,0.4436361093884591, 0.016693861326165557], [0.09451705156212072,0.1361261079298794, 0.003491264267731739], [0.009672232046880959,0.0249044275225651, 0.00321035794733953], [0.014198836644821248,0.0289081365793263, 0.0030498400499725537], [0.0001160667845625716,0.0012893300352281, 0.002969581101289065], [3.868892818752387e-05,0.0, 0.002728804255238601], [0.016713616977010296,0.0287045581527113, 0.00040129474341744155], [0.0002321335691251432,0.0321653914051659, 0.00044142421775918573], [0.014160147716633724,0.0238865353894903, 0.00044142421775918573], [0.01756477339713582,0.0235472380117986, 0.00032103579473395324]]
0.0445, [[0.17711791324248413,0.2315365305367639, 0.024478979348463912], [0.7080870988038567,0.3971794685692129, 0.006661492740729525], [0.15131239814140574,0.2277363999066178, 0.013443373904484282], [0.13541124865633342,0.1938066621374554, 0.001484790550644533], [0.09583247512049653,0.1833563029045534, 0.0015249200249862773], [0.059658327265161744,0.1321223988731182, 0.007744988547956617], [0.10446010610631436,0.1777239664348724, 0.0014446610763027888], [0.08793993377024167,0.1823384107714785, 0.0014446610763027888], [0.08263955060855091,0.1798276101765605, 0.0014446610763027888], [0.0029403585422518113,0.0354226462310055, 0.00020064737170872077]]
0.0058, [[0.08503826415617739,0.1363296863564944, 0.006822010638096502], [0.08314250667498871,0.1957067274525284, 0.0016453084480115097], [0.04104895280696279,0.1676807640552004, 0.0004815536921009299], [0.009788298831443531,0.0215793132211872, 0.00024077684605046496], [0.00971092097506848,0.0238186759139519, 0.00016051789736697662], [0.004062337459690003,0.0046823038121444, 8.025894868348831e-05], [0.0034433146086896207,0.0350833488533138, 0.0008025894868348822], [0.0032498699677520025,0.0065145096516791, 8.025894868348831e-05], [0.0032498699677520025,0.0059716338473725, 8.025894868348831e-05], [0.0032498699677520025,0.0057001959452192, 8.025894868348831e-05]]
0.0059, [[0.07880934671798606,0.1527516794367689, 0.012721043366332887], [0.09029995838968063,0.1776561069593341, 0.0018860852940619736], [0.04507260133846526,0.1159039842194586, 0.0046951484979840625], [0.01895757481188668,0.0695559624267828, 0.0011637547559105797], [0.002785602829501716,0.034065456720239, 0.0008427189611766264], [0.0027469139013141914,0.0354226462310055, 0.0008828484355183706], [0.002708224973126668,0.0356940841331588, 0.00040129474341744155], [0.0034820035368771456,0.0400370905676115, 0.0004815536921009299], [0.00046426713825028555,0.0344726135734689, 0.00024077684605046496], [0.032343943964769924,0.0567983810255778, 0.00032103579473395324]]
0.0211, [[0.019189708381011823,0.0352190678043905, 0.041293229097654705], [0.31848725683969625,0.2715302892785975, 0.034992901626000876], [0.09614198654599672,0.1792168748967156, 0.001484790550644533], [0.04774213738340441,0.1747381495111861, 0.00020064737170872077], [0.01888019695551163,0.1146146541842304, 0.0], [0.003056425326814382,0.0350833488533138, 0.001003236858543603], [0.00046426713825028555,0.0255830222779484, 0.00032103579473395324], [0.006731873504629148,0.0199506858082674, 0.0002809063203922091], [0.0004255782100627617,0.0, 0.0004815536921009299], [0.00251478033218905,0.0028500979726096, 0.0008828484355183706]]
0.0167, [[0.2708611862408544,0.2667921465953436, 0.022592894054401944], [0.0025921581885640973,0.0096360455264421, 0.0006822010638096507], [0.0004255782100627617,0.0337261593425473, 0.00024077684605046496], [0.00777647456569229,0.0218507511233405, 0.00020064737170872077], [0.002708224973126668,0.0050894606653743, 0.0022472505631376707], [0.08573466486355281,0.0983283800550325, 0.00016051789736697662], [0.0029790474704393345,0.0006107352798449, 0.0007223305381513948], [0.0029403585422518113,0.0066502286027558, 0.0002809063203922091], [0.0029016696140642868,0.004614444336606, 0.00024077684605046496], [0.0004255782100627617,0.0380013063014618, 0.0]]
0.0053, [[0.08596679843267795,0.1818633944427102, 0.0015249200249862773], [0.003404625680502098,0.0039358495812228, 0.0007624600124931382], [0.0034820035368771456,0.033861878293624, 0.0007223305381513948], [0.022865156558826587,0.0452622701840626, 0.0006822010638096507], [0.0029016696140642868,0.0059037743718342, 0.0007223305381513948], [0.018493307673636394,0.0362369599374654, 0.0005618126407844182], [0.0004255782100627617,0.0356940841331588, 0.0], [0.008743697770380386,0.0218507511233405, 0.00032103579473395324], [0.0037528260341898115,0.0320975319296275, 8.025894868348831e-05], [0.0002321335691251432,0.0307403424188611, 0.00020064737170872077]]
0.0041, [[0.04774213738340441,0.1747381495111861, 0.00020064737170872077], [0.0004255782100627617,0.0011536110841515, 0.0027689337295803444], [0.017177884115260583,0.0247687085714885, 0.00040129474341744155], [0.003636759249627241,0.0401728095186882, 0.00032103579473395324], [0.014314903429383819,0.0253115843757951, 0.0002809063203922091], [0.00046426713825028555,0.0318260940274743, 0.00032103579473395324], [0.0029403585422518113,0.0004750163287682, 8.025894868348831e-05], [0.00046426713825028555,0.0015607679373814, 4.0129474341744155e-05], [7.737785637504774e-05,0.0, 4.0129474341744155e-05], [7.737785637504774e-05,0.0028500979726096, 0.00012038842302523248]]
0.0169, [[0.27840552723742157,0.2681357989980574, 0.021629786670200084], [0.13204531190401886,0.2015426423488244, 0.0017656968710367412], [0.07846114636429832,0.160080502794908, 0.009871850688069055], [0.046117202399528406,0.1146146541842304, 0.005096443241401504], [0.06627413398522831,0.1384333300981824, 0.004735277972325807], [0.08012477027636186,0.1377547353427992, 0.003451134793389995], [0.01891888588369916,0.0573412568298843, 0.00016051789736697662], [0.01891888588369916,0.0538804235774298, 8.025894868348831e-05], [0.002669536044939145,0.0349476299022372, 0.0003611652690756974], [0.0004255782100627617,0.031351077698706, 0.0]]
0.0166, [[0.2883872707098027,0.2671103800591443, 0.01657347290314033], [0.06650626755435347,0.1125110104425423, 0.004213594805883134], [0.0,0.0010178921330748, 0.002648545306555113], [0.0036754481778147638,0.0353547867554671, 0.0007624600124931382], [0.010639455251569055,0.0219864700744172, 0.00024077684605046496], [0.00777647456569229,0.0217828916478022, 0.00024077684605046496], [0.0032111810395644776,0.0049537417142977, 0.001926214768403718], [0.0004255782100627617,0.0044787253855294, 0.00020064737170872077], [0.0004255782100627617,0.0043430064344527, 4.0129474341744155e-05], [3.868892818752387e-05,0.0004750163287682, 0.0004815536921009299]]
0.0176, [[0.30618417767606365,0.2690374604788259, 0.017255673966949978], [0.006693184576441622,0.0314189371742443, 0.0008427189611766264], [0.0001160667845625716,0.0012214705596898, 0.00252815688352988], [0.0042170931724400985,0.0304689045167078, 0.0], [0.002862980685876764,0.0043430064344527, 0.00020064737170872077], [0.0027469139013141914,0.0054966175186043, 8.025894868348831e-05], [0.002708224973126668,0.0384084631546918, 0.0011637547559105797], [0.00046426713825028555,0.0331832835382407, 0.0], [0.0005029560664378094,0.023004362207492, 0.0], [0.00015475571275009548,0.0324368293073192, 0.0004815536921009299]]
